480060;5.000000;30;3;51.851852;99.617666
490220;5.000000;31;3;50.563236;99.602960
500126;5.000000;31;3;52.560164;99.626237
510032;5.000000;32;3;51.240079;99.611357
520192;5.000000;33;3;50.048100;99.597622
530098;5.000000;33;3;51.924002;99.619681
540258;6.000000;34;3;50.746965;99.606299
550164;6.000000;34;3;52.567694;99.627400
560070;6.000000;35;3;51.360544;99.613828
570230;6.000000;36;3;50.264550;99.601254
580136;6.000000;36;3;51.984127;99.621349
590042;6.000000;37;3;50.858001;99.608569
600202;6.000000;37;3;52.574003;99.628369
610108;6.000000;38;3;51.461988;99.615894
620014;6.000000;39;3;50.407000;99.603819
630174;6.000000;39;3;52.035002;99.622753
640080;7.000000;40;3;50.992063;99.610949
650240;7.000000;41;3;50.038715;99.599968
660146;7.000000;41;3;51.548587;99.617647
670052;7.000000;42;3;50.566893;99.606447
680212;7.000000;42;3;52.078609;99.623949
690118;7.000000;43;3;51.107420;99.612984
700024;7.000000;44;3;50.180375;99.602331
710184;7.000000;44;3;51.623377;99.619152
720090;7.000000;45;3;50.705467;99.608710
730250;7.000000;45;3;52.116402;99.624982
740156;8.000000;46;3;51.207729;99.614744
750062;8.000000;47;3;50.337724;99.604778
760222;8.000000;47;3;51.688619;99.620460
770128;8.000000;48;3;50.826720;99.610679
780034;8.000000;49;3;50.000000;99.601148
790194;8.000000;49;3;51.295756;99.616281
800100;8.000000;50;3;50.476190;99.606919
810260;8.000000;50;3;51.746032;99.621606
820166;8.000000;51;3;50.933707;99.612408
830072;9.000000;52;3;50.152625;99.603431
840232;9.000000;52;3;51.373626;99.617636
850138;9.000000;53;3;50.598982;99.608808
860044;9.000000;53;3;51.766996;99.622278
870204;9.000000;54;3;51.028807;99.613938
880110;9.000000;55;3;50.288600;99.605454
890016;9.000000;55;3;51.414141;99.618507
900176;9.000000;56;3;50.708617;99.610488
910082;9.000000;57;3;50.000000;99.602320
920242;9.000000;57;3;51.113896;99.615302
930148;9.000000;58;3;50.410509;99.607259
940054;10.000000;58;3;51.477833;99.619598
950214;10.000000;59;3;50.807103;99.611990
960120;10.000000;60;3;50.132275;99.604233
970026;10.000000;60;3;51.164021;99.616221
980186;10.000000;61;3;50.520427;99.608880
990092;10.000000;61;3;51.535259;99.620580
1000252;10.000000;62;3;50.896057;99.613342
1010158;10.000000;63;3;50.251953;99.605955
1020064;10.000000;63;3;51.234568;99.617339
1030224;10.000000;64;3;50.620040;99.610344
1040130;11.000000;65;3;50.000000;99.603199
1050036;11.000000;65;3;50.952381;99.614284
1060196;11.000000;66;3;50.360750;99.607516
1070102;11.000000;66;3;51.298701;99.618353
1080262;11.000000;67;3;50.710732;99.611672
1090168;11.000000;68;3;50.116713;99.604843
1100074;11.000000;68;3;51.027077;99.615409
1110234;11.000000;69;3;50.460087;99.608936
1120140;11.000000;69;3;51.357258;99.619276
1130046;11.000000;70;3;50.770975;99.612621
1140206;11.000000;71;3;50.223564;99.606343
1150112;12.000000;71;3;51.095462;99.616436
1160018;12.000000;72;3;50.529101;99.609977
1170178;12.000000;73;3;50.000000;99.603883
1180084;12.000000;73;3;50.848010;99.613740
1190244;12.000000;74;3;50.321750;99.607716
1200150;12.000000;74;3;51.158301;99.617378
1210056;12.000000;75;3;50.613757;99.611178
1220216;12.000000;76;3;50.104428;99.605323
1230122;12.000000;76;3;50.918964;99.614768
1240028;12.000000;77;3;50.391672;99.608740
1250188;12.000000;77;3;51.216244;99.618244
1260094;13.000000;78;3;50.691901;99.612283
1270254;13.000000;79;3;50.200924;99.606651
1280160;13.000000;79;3;50.984529;99.615716
1290066;13.000000;80;3;50.476190;99.609914
1300226;13.000000;81;3;50.000000;99.604430
1310132;13.000000;81;3;50.764256;99.613305
1320038;13.000000;82;3;50.271003;99.607652
1330198;13.000000;82;3;51.045296;99.616593
1340104;13.000000;83;3;50.554599;99.611001
1350264;13.000000;84;3;50.094482;99.605711
1360170;14.000000;84;3;50.831444;99.614251
1370076;14.000000;85;3;50.354809;99.608798
1380236;14.000000;85;3;51.101774;99.617406
1390142;14.000000;86;3;50.627538;99.612009
1400048;14.000000;87;3;50.164204;99.606689
1410208;14.000000;87;3;50.893997;99.615129
1420114;14.000000;88;3;50.432900;99.609862
1430020;14.000000;88;3;51.136364;99.617956
1440180;14.000000;89;3;50.695559;99.612948
1450086;14.000000;90;3;50.246914;99.607804
1460246;15.000000;90;3;50.952381;99.615948
1470152;15.000000;91;3;50.505843;99.610855
1480058;15.000000;92;3;50.069013;99.605830
1490218;15.000000;92;3;50.759144;99.613823
1500124;15.000000;93;3;50.324287;99.608846
1510030;15.000000;93;3;50.989930;99.616517
1520190;15.000000;94;3;50.574130;99.611782
1530096;15.000000;95;3;50.150376;99.606915
1540256;15.000000;95;3;50.818713;99.614642
1550162;15.000000;96;3;50.396825;99.609820
1560068;16.000000;96;3;51.041667;99.617239
1570228;16.000000;97;3;50.638193;99.612650
1580134;16.000000;98;3;50.226757;99.607932
1590040;16.000000;98;3;50.858439;99.615223
1600200;16.000000;99;3;50.464967;99.610733
1610106;16.000000;100;3;50.063492;99.606114
1620012;16.000000;100;3;50.682540;99.613281
1630172;16.000000;101;3;50.298601;99.608886
1640078;16.000000;101;3;50.911520;99.615949
1650238;16.000000;102;3;50.529101;99.611590
1660144;17.000000;103;3;50.138696;99.607106
1670050;17.000000;103;3;50.739713;99.614053
1680210;17.000000;104;3;50.366300;99.609783
1690116;17.000000;104;3;50.961538;99.616632
1700022;17.000000;105;3;50.574452;99.612223
1710182;17.000000;106;3;50.209644;99.608040
1720088;17.000000;106;3;50.793651;99.614779
1730248;17.000000;107;3;50.430203;99.610629
1740154;17.000000;108;3;50.058789;99.606356
1750060;17.000000;108;3;50.631981;99.612989
1760220;18.000000;109;3;50.276686;99.608920
1770126;18.000000;109;3;50.844619;99.615464
1780032;18.000000;110;3;50.476190;99.611260
1790192;18.000000;111;3;50.128700;99.607269
1800098;18.000000;111;3;50.686401;99.613713
1810258;18.000000;112;3;50.340136;99.609752
1820164;18.000000;112;3;50.892857;99.616112
1830070;18.000000;113;3;50.533783;99.612019
1840230;18.000000;114;3;50.194932;99.608132
1850136;19.000000;114;3;50.737956;99.614397
1860042;19.000000;115;3;50.386473;99.610380
1870202;19.000000;116;3;50.054735;99.606564
1880108;19.000000;116;3;50.588396;99.612738
1890014;19.000000;117;3;50.244200;99.608793
1900174;19.000000;117;3;50.786867;99.615046
1910080;19.000000;118;3;50.443906;99.611130
1920240;19.000000;119;3;50.120048;99.607410
1930146;19.000000;119;3;50.640256;99.613419
1940052;19.000000;120;3;50.304233;99.609572
1950212;19.000000;120;3;50.833333;99.615661
1960118;20.000000;121;3;50.498491;99.611842
1970024;20.000000;122;3;50.169139;99.608062
1980184;20.000000;122;3;50.689565;99.614066
1990090;20.000000;123;3;50.361337;99.610313
2000250;20.000000;124;3;50.051203;99.606746
2010156;20.000000;124;3;50.550435;99.612519
2020062;20.000000;125;3;50.228571;99.608829
2030222;20.000000;125;3;50.736508;99.614681
2040128;20.000000;126;3;50.415722;99.611017
2050034;20.000000;127;3;50.099988;99.607388
2060194;20.000000;127;3;50.599925;99.613162
2070100;21.000000;128;3;50.285218;99.609558
2080260;21.000000;128;3;50.781250;99.615266
2090166;21.000000;131;4;50.690658;99.607462
2100072;21.000000;132;4;50.234488;99.602756
2110232;21.000000;132;4;50.955988;99.610295
2120138;21.000000;133;4;50.501253;99.605621
2130044;21.000000;134;4;50.053305;99.600990
2140204;21.000000;134;4;50.764037;99.608432
2150110;21.000000;135;4;50.317460;99.603831
2160016;21.000000;135;4;51.005291;99.611007
2170176;22.000000;136;4;50.577731;99.606619
2180082;22.000000;137;4;50.139034;99.602090
2190242;22.000000;137;4;50.834202;99.609357
2200148;22.000000;138;4;50.396825;99.604856
2210054;22.000000;138;4;51.069703;99.611866
2220214;22.000000;139;4;50.650908;99.607573
2230120;22.000000;140;4;50.221088;99.603141
2240026;22.000000;140;4;50.884354;99.610064
2250186;22.000000;141;4;50.472813;99.605836
2260092;22.000000;142;4;50.050302;99.601471
2270252;22.000000;142;4;50.720993;99.608484
2280158;23.000000;143;4;50.299700;99.604145
2290064;23.000000;143;4;50.949051;99.610913
2300224;23.000000;144;4;50.545635;99.606774
2310130;23.000000;145;4;50.131363;99.602499
2320036;23.000000;145;4;50.771757;99.609186
2330196;23.000000;146;4;50.375082;99.605107
2340102;23.000000;146;4;51.011089;99.611726
2350262;23.000000;147;4;50.615484;99.607671
2360168;23.000000;148;4;50.209138;99.603483
2370074;23.000000;148;4;50.836551;99.610025
2380234;24.000000;149;4;50.447427;99.606028
2390140;24.000000;150;4;50.047619;99.601899
2400046;24.000000;150;4;50.666667;99.608366
2410206;24.000000;151;4;50.283822;99.604426
2420112;24.000000;151;4;50.898770;99.610829
2430018;24.000000;152;4;50.501253;99.606748
2440178;24.000000;153;4;50.124494;99.602864
2450084;24.000000;153;4;50.731404;99.609195
2460244;24.000000;154;4;50.355597;99.605331
2470150;24.000000;154;4;50.958565;99.611601
2480056;24.000000;155;4;50.568356;99.607599
2490216;25.000000;156;4;50.198413;99.603789
2500122;25.000000;156;4;50.793651;99.609990
2510028;25.000000;157;4;50.409463;99.606042
2520188;25.000000;158;4;50.045208;99.602284
2530094;25.000000;158;4;50.632911;99.608417
2540254;25.000000;159;4;50.269542;99.604678
2550160;25.000000;159;4;50.853549;99.610754
2560066;25.000000;160;4;50.476190;99.606881
2570226;25.000000;161;4;50.118308;99.603192
2580132;25.000000;161;4;50.695061;99.609202
2590038;25.000000;162;4;50.323339;99.605380
2600198;26.000000;162;4;50.911229;99.611489
2610104;26.000000;163;4;50.540462;99.607687
2620264;26.000000;164;4;50.188734;99.604065
2630170;26.000000;164;4;50.754936;99.609958
2640076;26.000000;165;4;50.389610;99.606205
2650236;26.000000;166;4;50.043029;99.602631
2660142;26.000000;166;4;50.602410;99.608462
2670048;26.000000;167;4;50.242372;99.604757
2680208;26.000000;167;4;50.812660;99.610686
2690114;26.000000;168;4;50.453515;99.607000
2700020;27.000000;169;4;50.098619;99.603341
2710180;27.000000;169;4;50.662158;99.609210
2720086;27.000000;170;4;50.308123;99.605570
2730246;27.000000;170;4;50.868347;99.611387
2740152;27.000000;171;4;50.515177;99.607766
2750058;27.000000;172;4;50.166113;99.604171
2760218;27.000000;172;4;50.719823;99.609930
2770124;27.000000;173;4;50.371594;99.606353
2780030;27.000000;174;4;50.027367;99.602802
2790190;27.000000;174;4;50.574713;99.608504
2800096;27.000000;175;4;50.231293;99.604971
2810256;28.000000;175;4;50.775510;99.610624
2820162;28.000000;176;4;50.432900;99.607108
2830068;28.000000;177;4;50.094162;99.603617
2840228;28.000000;177;4;50.632230;99.609216
2850134;28.000000;178;4;50.294275;99.605742
2860040;28.000000;178;4;50.815944;99.611156
2870200;28.000000;179;4;50.492152;99.607837
2880106;28.000000;180;4;50.158730;99.604405
2890012;28.000000;180;4;50.674603;99.609767
2900172;29.000000;181;4;50.355170;99.606487
2910078;29.000000;182;4;50.026164;99.603095
2920238;29.000000;182;4;50.549451;99.608542
2930144;29.000000;183;4;50.221181;99.605165
2940050;29.000000;183;4;50.728597;99.610433
2950210;29.000000;184;4;50.414079;99.607207
2960116;29.000000;185;4;50.090090;99.603869
2970022;29.000000;185;4;50.592021;99.609089
2980182;29.000000;186;4;50.281618;99.605900
2990088;29.000000;186;4;50.780850;99.611077
3000248;30.000000;187;4;50.471098;99.607903
3010154;30.000000;188;4;50.151976;99.604618
3020060;30.000000;188;4;50.645897;99.609749
3030220;30.000000;189;4;50.340136;99.606610
3040126;30.000000;190;4;50.025063;99.603362
3050032;30.000000;190;4;50.513784;99.608446
3060192;30.000000;191;4;50.211917;99.605343
3070098;30.000000;191;4;50.698080;99.610387
3080258;30.000000;192;4;50.396825;99.607298
3090164;30.000000;193;4;50.086356;99.604100
3100070;30.000000;193;4;50.567481;99.609100
3110230;31.000000;194;4;50.270005;99.606044
3120136;31.000000;194;4;50.748650;99.611005
3130042;31.000000;196;4;50.437318;99.605824
3140202;31.000000;197;4;50.145033;99.602808
3150108;31.000000;197;4;50.616389;99.607732
3160014;31.000000;198;4;50.312650;99.604604
3170174;31.000000;199;4;50.023929;99.601621
3180080;31.000000;199;4;50.490548;99.606502
3190240;31.000000;200;4;50.202381;99.603531
3200146;32.000000;200;4;50.666667;99.608376
3210052;32.000000;201;4;50.367212;99.605295
3220212;32.000000;202;4;50.082508;99.602356
3230118;32.000000;202;4;50.542197;99.607159
3240024;32.000000;203;4;50.246305;99.604110
3250184;32.000000;203;4;50.715459;99.609001
3260090;32.000000;204;4;50.420168;99.605964
3270250;32.000000;205;4;50.139373;99.603068
3280156;32.000000;205;4;50.592334;99.607796
3290062;32.000000;206;4;50.300509;99.604791
3300222;32.000000;207;4;50.023004;99.601925
3310128;33.000000;207;4;50.471590;99.606614
3320034;33.000000;208;4;50.183150;99.603640
3330194;33.000000;208;4;50.641026;99.608414
3340100;33.000000;209;4;50.353156;99.605453
3350260;33.000000;210;4;50.079365;99.602627
3360166;33.000000;210;4;50.521542;99.607244
3370072;33.000000;211;4;50.236967;99.604312
3380232;33.000000;211;4;50.688332;99.609014
3390138;33.000000;212;4;50.404313;99.606094
3400044;33.000000;213;4;50.122960;99.603192
3410204;34.000000;213;4;50.570087;99.607856
3420110;34.000000;214;4;50.289275;99.604965
3430016;34.000000;215;4;50.011074;99.602091
3440176;34.000000;215;4;50.454042;99.606717
3450082;34.000000;216;4;50.176367;99.603855
3460242;34.000000;216;4;50.617284;99.608450
3470148;34.000000;217;4;50.340136;99.605599
3480054;34.000000;218;4;50.065531;99.602764
3490214;34.000000;218;4;50.502403;99.607323
3500120;34.000000;219;4;50.228311;99.604499
3510026;34.000000;219;4;50.652316;99.608914
3520186;35.000000;220;4;50.389610;99.606215
3530092;35.000000;221;4;50.118509;99.603419
3540252;35.000000;221;4;50.549451;99.607911
3550158;35.000000;222;4;50.278850;99.605125
3560064;35.000000;223;4;50.010677;99.602356
3570224;35.000000;223;4;50.437754;99.606813
3580130;35.000000;224;4;50.170068;99.604055
3590036;35.000000;224;4;50.584609;99.608372
3600196;35.000000;225;4;50.328042;99.605734
3610102;35.000000;226;4;50.063211;99.603001
3620262;35.000000;226;4;50.484619;99.607395
3630168;36.000000;227;4;50.220264;99.604673
3640074;36.000000;227;4;50.629327;99.608929
3650234;36.000000;228;4;50.375940;99.606326
3660140;36.000000;229;4;50.114369;99.603629
3670046;36.000000;229;4;50.519859;99.607854
3680206;36.000000;230;4;50.269151;99.605275
3690112;36.000000;231;4;50.010307;99.602602
3700018;36.000000;231;4;50.412286;99.606795
3710178;36.000000;232;4;50.164204;99.604240
3720084;37.000000;232;4;50.564450;99.608406
3730244;37.000000;233;4;50.316779;99.605860
3740150;37.000000;234;4;50.061050;99.603222
3750056;37.000000;234;4;50.457875;99.607357
3760216;37.000000;235;4;50.212766;99.604835
3770122;37.000000;235;4;50.607903;99.608944
3780028;37.000000;236;4;50.353107;99.606325
3790188;37.000000;237;4;50.110508;99.603826
3800094;37.000000;237;4;50.502311;99.607905
3810254;37.000000;238;4;50.260104;99.605414
3820160;37.000000;239;4;50.009962;99.602832
3830066;38.000000;239;4;50.398486;99.606882
3840226;38.000000;240;4;50.158730;99.604413
3850132;38.000000;240;4;50.545635;99.608438
3860038;38.000000;241;4;50.296384;99.605875
3870198;38.000000;242;4;50.059032;99.603428
3880104;38.000000;242;4;50.442739;99.607424
3890264;38.000000;243;4;50.205761;99.604986
3900170;38.000000;243;4;50.587889;99.608958
3910076;38.000000;244;4;50.341530;99.606426
3920236;38.000000;245;4;50.106900;99.604009
3930142;38.000000;245;4;50.485909;99.607953
3940048;39.000000;246;4;50.241967;99.605443
3950208;39.000000;247;4;50.009639;99.603047
3960114;39.000000;247;4;50.385579;99.606963
3970020;39.000000;248;4;50.144009;99.604475
3980180;39.000000;248;4;50.528034;99.608468
3990086;39.000000;249;4;50.286862;99.605988
4000246;39.000000;250;4;50.057143;99.603621
4010152;39.000000;250;4;50.428571;99.607487
4020058;39.000000;251;4;50.189717;99.605028
4030218;39.000000;251;4;50.569152;99.608970
4040124;39.000000;252;4;50.330688;99.606520
4050030;40.000000;253;4;50.094109;99.604082
4060190;40.000000;253;4;50.470544;99.607998
4070096;40.000000;254;4;50.234346;99.605568
4080256;40.000000;255;4;50.009337;99.603248
4090162;40.000000;255;4;50.373483;99.607039
4100068;40.000000;256;4;50.139509;99.604630
4110228;40.000000;256;4;50.511533;99.608496
4120134;40.000000;257;4;50.277932;99.606095
4130040;40.000000;258;4;50.046142;99.603705
4140200;40.000000;258;4;50.415282;99.607545
4150106;40.000000;259;4;50.183857;99.605164
4160012;40.000000;259;4;50.542379;99.608887
4170172;41.000000;261;4;50.319285;99.605098
4180078;41.000000;262;4;50.090876;99.602739
4190238;41.000000;262;4;50.454380;99.606536
4200144;41.000000;263;4;50.226326;99.604185
4210050;41.000000;264;4;50.000000;99.601845
4220210;41.000000;264;4;50.360750;99.605617
4230116;41.000000;265;4;50.134771;99.603285
4240022;41.000000;265;4;50.485175;99.606943
4250182;41.000000;266;4;50.268528;99.604712
4260088;41.000000;267;4;50.044587;99.602398
4270248;41.000000;267;4;50.401284;99.606125
4280154;42.000000;268;4;50.177683;99.603819
4290060;42.000000;268;4;50.524165;99.607432
4300220;42.000000;269;4;50.309789;99.605226
4310126;42.000000;270;4;50.088183;99.602939
4320032;42.000000;270;4;50.432099;99.606529
4330192;42.000000;271;4;50.219645;99.604340
4340098;42.000000;272;4;50.000000;99.602070
4350258;42.000000;272;4;50.350140;99.605729
4360164;42.000000;273;4;50.130822;99.603466
4370070;42.000000;273;4;50.470958;99.607014
4380230;42.000000;274;4;50.260688;99.604850
4390136;43.000000;275;4;50.043290;99.602604
4400042;43.000000;275;4;50.380952;99.606130
4410202;43.000000;276;4;50.172533;99.603982
4420108;43.000000;276;4;50.508972;99.607489
4430014;43.000000;277;4;50.292247;99.605258
4440174;43.000000;278;4;50.085646;99.603126
4450080;43.000000;278;4;50.419664;99.606611
4460240;43.000000;279;4;50.213347;99.604486
4470146;43.000000;280;4;50.000000;99.602282
4480052;43.000000;280;4;50.331633;99.605746
4490212;43.000000;281;4;50.127097;99.603637
4500118;44.000000;281;4;50.457550;99.607082
4510024;44.000000;282;4;50.244850;99.604891
4520184;44.000000;283;4;50.042066;99.602798
4530090;44.000000;283;4;50.370183;99.606223
4540250;44.000000;284;4;50.167673;99.604136
4550156;44.000000;284;4;50.494634;99.607542
4560062;44.000000;285;4;50.284043;99.605375
4570222;44.000000;286;4;50.083250;99.603303
4580128;44.000000;286;4;50.407925;99.606689
4590034;45.000000;287;4;50.199104;99.604538
4600194;45.000000;288;4;50.000000;99.602482
4610100;45.000000;288;4;50.322421;99.605847
4620260;45.000000;289;4;50.123579;99.603798
4630166;45.000000;289;4;50.444884;99.607146
4640072;45.000000;290;4;50.238095;99.605016
4650232;45.000000;291;4;50.040910;99.602982
4660138;45.000000;291;4;50.360007;99.606310
4670044;45.000000;292;4;50.154925;99.604196
4680204;45.000000;292;4;50.481083;99.607592
4690110;46.000000;293;4;50.276288;99.605485
4700016;46.000000;294;4;50.072886;99.603386
4710176;46.000000;294;4;50.396825;99.606763
4720082;46.000000;295;4;50.193705;99.604670
4730242;46.000000;296;4;50.000000;99.602671
4740148;46.000000;296;4;50.313707;99.605943
4750054;46.000000;297;4;50.112233;99.603866
4760214;46.000000;297;4;50.432900;99.607206
4770120;46.000000;298;4;50.231703;99.605134
4780026;46.000000;299;4;50.031852;99.603072
4790186;46.000000;299;4;50.350374;99.606392
4800092;47.000000;300;4;50.150794;99.604336
4810252;47.000000;300;4;50.468254;99.607640
4820158;47.000000;301;4;50.268945;99.605589
4830064;47.000000;302;4;50.070956;99.603547
4840224;47.000000;302;4;50.386313;99.606832
4850130;47.000000;303;4;50.188590;99.604796
4860036;47.000000;303;4;50.495050;99.607983
4870196;47.000000;304;4;50.305451;99.606034
4880102;47.000000;305;4;50.109290;99.604012
4890262;47.000000;305;4;50.421546;99.607263
4900168;47.000000;306;4;50.225646;99.605246
4910074;48.000000;307;4;50.031022;99.603238
4920234;48.000000;307;4;50.341244;99.606471
4930140;48.000000;308;4;50.146877;99.604468
4940046;48.000000;308;4;50.448361;99.607605
4950206;48.000000;309;4;50.261982;99.605688
4960112;48.000000;310;4;50.069124;99.603699
4970018;48.000000;310;4;50.368664;99.606818
4980178;48.000000;311;4;50.183739;99.604915
4990084;48.000000;311;4;50.482315;99.608019
5000244;48.000000;312;4;50.297619;99.606121
5010150;48.000000;313;4;50.106496;99.604151
5020056;49.000000;313;4;50.403164;99.607238
5030216;49.000000;314;4;50.219897;99.605352
5040122;49.000000;315;4;50.030234;99.603396
5050028;49.000000;315;4;50.325019;99.606466
5060188;49.000000;316;4;50.143159;99.604593
5070094;49.000000;316;4;50.437010;99.607649
5080254;49.000000;317;4;50.255370;99.605782
5090160;49.000000;318;4;50.067385;99.603843
5100066;49.000000;318;4;50.359389;99.606883
5110226;49.000000;319;4;50.179131;99.605028
5120132;49.000000;319;4;50.470219;99.608053
5130038;50.000000;320;4;50.282738;99.606125
5140198;50.000000;321;4;50.103842;99.604282
5150104;50.000000;321;4;50.393117;99.607291
5160264;50.000000;322;4;50.214434;99.605453
5170170;50.000000;323;4;50.029485;99.603546
5180076;50.000000;323;4;50.316969;99.606539
5190236;50.000000;324;4;50.139624;99.604713
5200142;50.000000;324;4;50.426220;99.607692
5210048;50.000000;326;4;50.241017;99.604585
5220208;50.000000;327;4;50.065531;99.602774
5230114;51.000000;327;4;50.349498;99.605740
5240020;51.000000;328;4;50.166957;99.603857
5250180;51.000000;328;4;50.457317;99.606885
5260086;51.000000;329;4;50.275004;99.605007
5270246;51.000000;330;4;50.101010;99.603212
5280152;51.000000;330;4;50.382395;99.606149
5290058;51.000000;331;4;50.201410;99.604283
5300218;51.000000;332;4;50.028686;99.602499
5310124;51.000000;332;4;50.308376;99.605421
5320030;51.000000;333;4;50.128700;99.603567
5330190;52.000000;333;4;50.414700;99.606550
5340096;52.000000;334;4;50.235244;99.604701
5350256;52.000000;335;4;50.063966;99.602934
5360162;52.000000;335;4;50.341151;99.605827
5370068;52.000000;336;4;50.162982;99.603990
5380228;52.000000;336;4;50.446429;99.606945
5390134;52.000000;337;4;50.268475;99.605112
5400040;52.000000;338;4;50.091575;99.603286
5410200;52.000000;338;4;50.373345;99.606226
5420106;52.000000;339;4;50.196657;99.604405
5430012;52.000000;340;4;50.021008;99.602590
5440172;53.000000;340;4;50.301120;99.605515
5450078;53.000000;341;4;50.125681;99.603705
5460238;53.000000;341;4;50.404971;99.606617
5470144;53.000000;342;4;50.229741;99.604812
5480050;53.000000;343;4;50.055532;99.603013
5490210;53.000000;343;4;50.333195;99.605911
5500116;53.000000;344;4;50.159192;99.604117
5510022;53.000000;344;4;50.429125;99.606929
5520182;53.000000;345;4;50.262250;99.605212
5530088;54.000000;346;4;50.089458;99.603429
5540248;54.000000;346;4;50.364712;99.606299
5550154;54.000000;347;4;50.192123;99.604521
5560060;54.000000;348;4;50.020525;99.602748
5570220;54.000000;348;4;50.294198;99.605605
5580126;54.000000;349;4;50.122800;99.603837
5590032;54.000000;349;4;50.388866;99.606610
5600192;54.000000;350;4;50.224490;99.604917
5610098;54.000000;351;4;50.054267;99.603160
5620258;54.000000;351;4;50.325600;99.605990
5630164;54.000000;352;4;50.155574;99.604237
5640070;55.000000;352;4;50.419372;99.606985
5650230;55.000000;353;4;50.256306;99.605307
5660136;55.000000;354;4;50.087436;99.603565
5670042;55.000000;354;4;50.349744;99.606299
5680202;55.000000;355;4;50.187793;99.604631
5690108;55.000000;356;4;50.020064;99.602899
5700014;55.000000;356;4;50.280899;99.605620
5710174;55.000000;357;4;50.120048;99.603962
5720080;55.000000;357;4;50.380152;99.606672
5730240;55.000000;358;4;50.219473;99.605018
5740146;56.000000;359;4;50.053057;99.603300
5750052;56.000000;359;4;50.311712;99.605997
5760212;56.000000;360;4;50.152116;99.604353
5770118;56.000000;360;4;50.410053;99.607039
5780024;56.000000;361;4;50.244031;99.605329
5790184;56.000000;362;4;50.085504;99.603695
5800090;56.000000;362;4;50.342015;99.606368
5810250;56.000000;363;4;50.183655;99.604737
5820156;56.000000;364;4;50.019623;99.603043
5830062;56.000000;364;4;50.274725;99.605704
5840222;56.000000;365;4;50.117417;99.604082
5850128;57.000000;365;4;50.371820;99.606732
5860034;57.000000;366;4;50.208171;99.605046
5870194;57.000000;367;4;50.051901;99.603434
5880100;57.000000;367;4;50.304918;99.606071
5890260;57.000000;368;4;50.148810;99.604463
5900166;57.000000;368;4;50.401139;99.607090
5910072;57.000000;369;4;50.238740;99.605418
5920232;57.000000;370;4;50.083655;99.603819
5930138;57.000000;370;4;50.334620;99.606433
5940044;57.000000;371;4;50.173277;99.604771
5950204;57.000000;372;4;50.019201;99.603181
5960110;58.000000;372;4;50.268817;99.605783
5970016;58.000000;373;4;50.108515;99.604130
5980176;58.000000;373;4;50.363845;99.606789
5990082;58.000000;374;4;50.203718;99.605140
6000242;58.000000;375;4;50.050794;99.603563
6010148;58.000000;375;4;50.298413;99.606142
6020054;58.000000;376;4;50.139311;99.604503
6030214;58.000000;376;4;50.392604;99.607138
6040120;58.000000;377;4;50.233674;99.605503
6050026;59.000000;378;4;50.075586;99.603872
6060186;59.000000;378;4;50.327538;99.606496
6070092;59.000000;379;4;50.169619;99.604869
6080252;59.000000;380;4;50.018797;99.603313
6090158;59.000000;380;4;50.263158;99.605859
6100064;59.000000;381;4;50.106237;99.604242
6110224;59.000000;381;4;50.356205;99.606843
6120130;59.000000;382;4;50.199452;99.605229
